Latitude,Longitude,Bedrooms,Bathrooms,Square Feet,Year Built
33.64986521,-84.24508035,4,3,2217,1992
33.74732904,-84.56647401,3,2,1129,1974
33.73709873,-84.28205249,4,2,1278,1955
33.9356811,-84.82079296,4,3,2421,2006
33.7428975,-84.1269512,3,2,1484,2004
33.47159426,-84.43471841,3,3,1652,2007
28.08700299,-82.55743476,3,3,1847,1993
27.82728323,-82.29221431,3,2,1256,2000
28.19396451,-82.76894085,3,2,1794,1988
29.56248373,-81.18916904,4,3,2018,2005
28.31540214,-81.58839586,6,5,3131,2015
28.36829051,-81.2494971,4,3,2227,2016
27.06606173,-82.1451115,4,2,2000,2023
28.26073706,-81.54915171,4,3,2409,2018
28.38679529,-81.66930674,3,2,1006,2022
27.84258868,-82.61182351,3,1,853,1953
28.67699076,-81.37591677,3,2,1769,1971
28.85707485,-81.1638031,3,2,1916,2004
29.51726508,-81.26578886,5,3,2714,2006
27.99457946,-82.27278697,3,2,1684,1976
38.78052277,-90.29037564,2,1,1200,1941
36.24621578,-115.2316767,3,2,1182,1987
33.98519608,-84.59292515,2,2,1454,1985
33.91404647,-84.60099485,4,3,2274,1997
33.8466536,-84.28534128,3,3,1583,1976
33.57747309,-84.21080433,4,2,1576,1988
33.81196964,-85.03581664,4,3,2063,2005
33.71437117,-84.76321118,5,2,1878,1972
34.01701729,-84.43209569,6,7,6279,2003
33.7544932,-84.18020919,4,3,2571,1972
33.76774078,-84.2109,3,1,1183,1958
33.71970628,-84.20985398,3,2,1379,1968
30.36886316,-95.58393299,3,2.1,1879,2004
34.05887596,-84.41868172,4,3,1659,1975
33.63278855,-84.28989322,3,2,1518,1976
29.52565033,-95.48559169,3,2,1763,2003
29.53008845,-95.06887241,4,2.1,2045,1984
30.04486033,-95.79259981,3,2,1129,1981
29.86469364,-95.18478831,3,2,1688,2023
29.63714795,-81.20656206,4,2,2002,2022
29.89392548,-95.70398779,3,2,1217,2005
35.22130109,-97.44877996,2,1.1,2334,1978
35.1893528,-97.41932483,2,1.1,2345,1978
30.13334352,-95.46854352,4,2.1,1694,1983
27.91200386,-82.33240872,4,2,1865,1990
27.72068883,-82.39480595,2,2,1305,1964
26.97469514,-82.10071424,3,1,859,1960
28.6563181,-81.19484645,3,2,1514,1992
27.79415468,-82.70515464,4,2,1441,1963
28.50533927,-81.30305004,3,2,1100,1998
28.83236637,-81.66847882,4,3,1866,2005
28.23809715,-82.64519461,3,2,1701,2005
28.4484063,-81.59031582,4,3,2700,2014
27.31262966,-82.50959538,3,2,2030,1979
29.57910494,-81.21277882,3,2,1521,2022
28.78704544,-81.32915472,3,2,1299,1985
27.7059438,-82.27796783,5,3,2633,2022
28.25771584,-81.45955322,4,3,2406,2007
28.58608928,-81.47495869,3,2,1215,1955
28.58217878,-81.47252612,3,2,1896,1964
28.50305679,-81.61934252,4,4,3034,2014
28.15444602,-81.52488455,4,3,2757,1998
27.43507746,-82.58303881,3,2,1396,1970
27.80502124,-82.65753411,3,3,3582,1932
27.98614865,-82.42058581,3,2,1744,1954
28.35752091,-81.69068374,3,2,1807,2001
27.78761403,-82.39093404,4,2,1848,2019
26.60605534,-81.96350589,3,2,1774,1984
28.933797,-81.20378,4,2,1077,1987
28.57702861,-81.70174194,3,2,1488,2000
27.7954948,-82.32606245,4,3,1739,2004
28.03788225,-81.52774009,4,2,1826,2005
27.42760905,-82.36230228,3,3,2268,2023
27.70433365,-82.29544147,3,2,1496,2022
28.36759803,-81.67429771,4,3,2879,2014
27.43328027,-82.40047392,4,2,2061,2021
27.94076043,-81.8929165,4,3,2007,2020
28.20829269,-82.24151655,3,3,1889,2018
27.88941849,-82.45771836,3,2,1210,1974
28.13644742,-82.60337307,4,3,3311,2021
28.52359215,-81.15440448,4,2,1844,2003
28.52884426,-81.12345563,7,5,3978,2007
28.19046347,-82.7127497,3,2,1118,1979
27.0345832,-82.21570802,3,2,1314,1986
28.65646158,-81.39344974,3,2,1247,1981
27.49078396,-82.41686595,5,3,2617,2022
27.41916148,-82.4753577,4,4,2936,2005
27.74312825,-82.38555481,4,3,2619,2022
28.5815397,-81.20932563,3,2,1407,1985
28.4339882,-81.24716812,4,3,2292,2015
30.38869301,-95.53448198,4,2,1770,2023
30.1045647,-95.4684681,3,2.1,2162,2021
29.71923089,-95.67136683,3,2.1,1735,1985
30.34367271,-95.46948219,3,2,1432,2023
29.85939809,-95.59542988,4,3.1,3904,2000
29.8298511,-95.68621579,4,2.1,1680,2016
29.81222527,-95.58761753,5,3.1,3278,1996
29.67932512,-95.85891756,4,2.1,2379,2006
29.83579603,-95.70857489,4,2.1,1818,2016
29.50833524,-95.41924156,4,2.1,2233,2017
29.8681268,-95.6131476,3,2.1,1369,1983
29.57683251,-95.30514184,3,2,1508,2007
30.19458732,-95.51653619,4,2.1,2641,1990
29.70938157,-95.76666796,4,3.1,2580,2004
30.04633681,-95.31892035,3,2,1750,1980
30.25925236,-95.12309085,3,2,1321,2022
29.77662277,-95.97537291,2,1,1159,1979
29.46931844,-95.13176829,3,2,1966,2004
29.68857461,-95.6009314,2,1.1,1074,2017
29.84430242,-95.76243243,3,2.1,1386,2019
30.13287717,-95.23003002,3,2.1,1356,2021
29.81629364,-95.37735217,1,1,522,1925
29.64150244,-95.73463622,3,2,1668,2015
29.82120285,-95.85898302,4,2.1,1702,2021
29.92812549,-95.22172777,3,2,1846,1995
29.58680808,-95.37604146,3,2,2060,1988
29.57963904,-95.36362135,4,2,1608,1987
29.58345622,-95.35018672,5,3.1,2485,1956
35.62670801,-97.49793671,3,2,1359,1982
35.65372963,-97.65640513,4,2,1986,2016
35.68045964,-97.43132846,3,2.1,3137,1972
35.4165324,-97.71427956,3,2,1509,2005
35.48921696,-97.7718428,3,1.1,1189,1962
35.69877133,-97.5407328,3,2,1654,2013
35.56679932,-97.79643888,3,2,1495,2023
35.75236727,-97.47080936,3,2,1879,2019
35.66701127,-97.5462582,3,2,1448,2017
30.1411604,-95.48031975,4,2,2169,1972
35.22445611,-97.43951057,3,2,1389,2016
29.89484403,-95.75132483,3,2.1,2144,2008
36.0487013,-115.3139277,3,3,1856,2017
28.12990648,-81.43790925,4,2,1645,1997
33.98507145,-84.74143619,3,2,2056,1996
34.21219666,-84.44035593,4,3,2626,1989
33.93847344,-83.94362786,4,3,2045,1996
33.98743264,-84.52368718,3,3,1965,1984
34.03833093,-84.62072648,4,3,2101,2013
35.02131233,-80.64685296,3,3,1561,2000
35.27027751,-80.98524056,3,2,1221,2000
34.09458861,-84.88801936,4,3,1823,2021
32.59952654,-96.81375966,3,2,1858,2023
33.01472447,-96.54859673,5,3,2946,1999
35.26147426,-80.96857049,3,3,1985,2005
35.58088408,-80.54668584,3,2,1689,2018
34.93421227,-80.80014926,4,3,2496,2009
35.26272388,-80.78328466,4,3,1792,2023
35.6807522,-80.86749329,3,2,1555,1913
29.02936412,-80.94215471,2,1,1415,1959
33.24706925,-111.6448933,3,2,1502,2001
33.21187597,-111.7425267,3,2,2057,2014
33.37123881,-111.8073479,3,2,1118,1971
33.51543488,-112.2975751,4,2,1619,2007
33.32176813,-111.6955954,3,2,1268,2005
33.2694164,-111.7143095,4,2,2174,2003
33.95612325,-84.82932194,4,3,2394,2006
33.44609931,-84.46340642,3,2,1858,1972
33.71811601,-84.85495255,4,3,2821,2007
33.72845015,-84.69421132,4,3,2777,2015
33.72558553,-84.92186894,3,3,2333,2002
33.36634869,-84.15130501,3,3,2020,2021
33.75217636,-84.61040424,4,3,2438,2007
33.35277911,-111.7604463,3,2,1316,1986
34.04661281,-84.40270696,4,3,1667,1975
33.86888431,-84.804956,4,3,1809,2014
33.34374914,-84.18909115,4,3,2135,2006
33.91827827,-84.99819862,3,2,1139,2003
33.93286,-84.81236661,3,3,2050,2005
33.61902905,-83.94622059,4,3,2326,2002
33.51124927,-83.99623811,3,2,1608,2000
33.72181446,-84.74762957,3,3,2209,1986
33.56259361,-84.23401716,3,3,1670,1998
33.52160726,-84.22984804,3,3,1439,2000
33.14206417,-111.5605024,5,3,2239,2002
33.68623664,-112.038793,4,2.5,2047,1994
33.12475489,-111.483508,4,2,1854,2005
33.84828999,-112.0859621,6,3,3096,2004
33.30026602,-111.6763607,3,2.5,1773,2010
33.64123516,-112.0099302,5,2.5,2156,1978
33.6441283,-112.3885501,3,2,1640,2002
33.66452979,-112.2329579,3,2.5,1420,1986
33.45013668,-111.7073456,3,2,1184,1986
33.44460153,-111.6337531,4,2.5,1867,2002
33.44749829,-112.5447754,5,2.5,2030,2006
33.42724403,-112.2870806,4,3,1932,2020
33.33647175,-112.4464743,4,2,1815,2002
33.38307146,-111.5908979,3,2,1161,1998
33.34884345,-111.7212409,5,2.5,2525,2011
33.30476185,-111.6997836,3,2.5,1927,2018
33.21305463,-111.7088562,5,2,2048,2005
33.41463213,-112.3884992,3,2,1663,2004
33.5987295,-112.4414689,5,2.5,3440,2005
33.47400693,-112.2792137,4,2.5,1948,1997
33.36841736,-111.6460448,3,2,1237,1996
33.20298976,-111.5797712,3,2,1811,2005
33.79083659,-111.9767816,4,2.5,2423,2000
33.25263129,-111.7284637,6,3.5,3903,2018
33.96106226,-83.94647919,3,3,1544,2002
33.71561191,-112.1197144,3,2,1689,1998
29.74638063,-95.5975138,6,5.1,5894,2001
33.51574227,-112.2694893,3,2,1161,1989
32.9951075,-97.27376386,4,2,2397,2006
33.30897649,-111.7812819,5,2,1911,2000
33.45511652,-112.2297384,3,2,1375,2001
33.22521286,-111.8162066,4,2,2147,2002
29.74265343,-94.85095826,3,2,1837,2021
33.17669254,-96.97149456,3,2,1889,2015
25.83562375,-80.3650189,1,1,474,2020
33.01837808,-96.90882572,4,3,2295,1998
33.47504136,-84.32841854,4,3,2253,1999
33.68481589,-112.4148945,3,2,1852,2004
26.69609795,-80.1663181,3,2,1004,1978
33.36279223,-111.6166232,4,3,1997,2020
29.91872077,-95.07809566,4,2,1832,2021
33.1016366,-96.65417015,4,2,1757,1998
26.53267157,-81.64344879,3,2,1275,2003
32.77086672,-96.48809303,4,2,2108,2021
29.70991873,-95.14341093,3,2.1,2305,1986
35.66033681,-97.52426311,3,2,1708,2022
33.98421755,-84.01560387,3,3,1663,1987
29.98057256,-95.75629363,4,3.1,2260,2021
30.20226359,-95.53276126,3,2,1805,1988
29.91514066,-95.71670797,4,3.1,2309,2021
34.06961213,-84.14759879,3,3,1913,1996
29.93541842,-95.19889675,3,2,1401,2012
32.97696587,-96.69492387,3,2,1883,1984
29.83001802,-95.13344283,3,2.1,2046,2023
29.53700342,-95.51238816,5,5,4697,2007
29.51643928,-95.20759421,4,2.1,2553,1978
36.15919718,-115.0662304,3,2,1448,1991
29.96257346,-95.73647681,4,3.1,2031,2021
36.09312255,-115.056855,3,2,1357,2006
29.58918542,-95.53269839,3,2,1839,1979
36.18674482,-115.1485742,3,3,1554,2006
29.47171304,-95.04317375,3,2,1070,1994
36.25717391,-115.3350663,5,3,2383,2004
28.14414172,-81.60595533,4,3,1855,2023
36.14472033,-115.1888289,3,2,1188,2019
28.59530682,-81.35056763,2,1,810,1953
33.50174475,-112.3078354,4,2,1779,2004
33.8860462,-84.11540084,3,2,2862,1976
39.92002309,-83.08301272,4,3,1052,1990
33.63193502,-84.10230573,4,3,1556,2001
29.74682183,-95.8237811,3,2,1704,2017
33.60963895,-84.48545733,5,3,1997,1990
29.88724185,-95.74449655,3,2,2038,2002
33.84623963,-83.99159158,3,2,1477,1980
30.16149878,-95.50370154,3,2.1,2007,1982
33.71855458,-84.89782843,4,2,1691,2000
33.33718506,-111.8277801,3,2,1563,1988
34.13801571,-84.82215374,3,2,1602,2021
35.37091755,-97.46319361,3,2,1498,1984
34.11794419,-84.54129715,1,1,984,1995
33.26806621,-111.7818585,4,2.5,2501,2004
36.30244007,-115.2589701,3,3,1710,2012
33.69354893,-111.9779084,3,1.75,1513,1989
32.83359611,-97.20043435,3,2,2097,1979
33.62953015,-112.3787089,4,2,1549,2002
32.2986127,-96.6569338,4,2,1762,2023
28.69074977,-81.92033851,5,6,2710,2002
32.35035325,-96.6296086,2,2,1488,2023
28.50958352,-82.55655627,3,2,1302,1989
33.13455601,-96.78469161,4,3,3003,2002
33.33250669,-112.0974577,4,2,2010,2004
32.69759043,-96.46995161,4,2,2340,2023
33.98043064,-84.44729401,3,2,2501,1972
32.89243605,-97.40599451,4,2,1832,2018
32.77710425,-96.56071847,4,4,4290,1996
33.01186817,-97.31775271,3,2,1857,2009
33.82657196,-83.98170454,3,3,1897,2001
35.48789764,-80.93904961,5,4,2892,2020
35.20142958,-80.7855937,3,2,1411,1956
32.76768435,-96.4963804,3,2,1438,2023
32.87964719,-97.32419671,3,3,1808,2006
32.59558928,-96.96489103,5,4,3601,2000
32.91202423,-96.96278494,3,3,2027,1991
36.25427357,-115.1255452,3,2,1480,1997
29.93219489,-95.67008254,3,2,1376,1983
30.07690047,-95.39655245,3,2,1187,1978
29.72278004,-95.81587675,4,3,3265,2011
29.76581369,-95.75065698,4,2.1,2291,1997
32.90949535,-97.32102678,4,2,1895,2006
29.40105528,-94.88427152,3,1,1154,1942
30.32135676,-95.6303423,3,2.1,2368,2021
33.26408348,-96.65560907,4,3,2321,2013
32.92916668,-96.70631973,4,2,1488,1964
33.15611141,-96.7620545,3,3,2099,2023
33.12794757,-96.80349369,3,2,1781,2005
33.14011982,-96.76832652,5,4,4029,1993
33.00506092,-96.52773943,4,2,1856,2001
33.08069854,-96.65398066,4,3,3156,2004
38.81729677,-90.53645087,3,1,877,1971
28.57355164,-81.35962075,2,2,1100,1927
29.34959692,-81.18531539,2,2,2121,2005
32.96345286,-96.63376533,4,3,2584,1979
33.01816081,-97.08472443,3,2,1602,1995
36.23479766,-115.0684427,4,3,1936,2006
29.81544243,-94.86879998,4,2.1,1820,2023
25.91580637,-80.35442209,3,2,1741,1973
33.21589044,-96.95999559,4,3,3309,2015
33.82878382,-84.10106683,4,4,3669,1989
32.92054633,-96.97367791,4,4,2684,2007
34.05622154,-83.95839131,4,3,1980,1986
32.56450748,-96.85144765,4,2,1999,2005
33.05378637,-112.0444335,4,2,2155,2005
33.00146611,-96.89583933,4,3,2393,1998
33.52897177,-83.98710438,4,3,1930,2023
28.53859877,-81.77284969,3,3,2502,2005
33.20385194,-96.94723928,4,4,3252,2015
27.92014938,-80.62518188,4,2,1821,2022
33.76627899,-84.31858228,4,3,2614,1925
34.13469299,-84.01863137,4,4,2417,2020
33.62771198,-112.2045751,4,2,1549,1981
28.28046965,-81.41509627,4,3,2555,2004
33.54608595,-112.258093,3,2,1322,1997
34.10881242,-84.29258833,3,3,1929,2000
32.78454165,-97.45568373,4,2,2054,2002
29.91960987,-95.71142282,3,2,1747,2006
33.48648472,-111.6731579,2,2,988,1997
29.56539996,-95.55984068,3,2,1780,1995
28.00897782,-82.54336088,3,3,1942,1970
29.65760843,-95.72782673,3,2,2108,2016
33.30262382,-111.9148382,3,2.5,1891,1990
29.75379712,-95.84743973,4,2,2235,2004
28.81706844,-81.72565064,3,2,1239,1958
28.27030851,-81.65476609,5,3,2274,2022
33.63319843,-112.3280842,3,2,1815,2013
33.21811044,-96.90069297,4,3,2497,2015
28.80078918,-81.18902096,3,2,1684,2006
29.19215031,-81.09128625,4,3,2711,2023
33.30041715,-96.5525135,5,4,3084,2022
28.1975896,-81.63265102,3,2,1150,1977
28.68329645,-81.38393063,4,3,2562,1974
30.22390031,-95.49151288,4,2.1,2604,1994
33.05088496,-96.77626954,4,3,3456,1992
35.48195317,-97.72415766,3,2,1423,2021
28.80757372,-81.34885799,3,2,1854,1987
28.01982365,-81.67372438,3,2,2004,2005
32.91116079,-96.5430585,5,3,2831,2002
30.11128191,-95.79514501,3,2,1552,2018
38.56969288,-90.55218338,4,2,1981,1961
26.00147329,-80.17588334,4,3,1952,1970
29.48851296,-95.2278579,4,2.1,2441,1990
30.43971424,-95.37677208,3,2,1665,2002
26.64459501,-81.83496343,3,2,1080,1973
29.62171941,-95.31471385,3,2,1438,2016
26.02575002,-80.30147748,4,3,2601,2001
32.64031794,-96.85504647,4,3,2023,2023
27.0928754,-82.15027432,3,2,1725,2004
32.62502405,-97.40638869,3,2,1520,1980
29.63277913,-95.23505689,4,2,1372,1954
32.54910648,-97.07348843,3,2,1510,2005
29.66720382,-95.70680915,3,2,1806,1983
33.17041876,-96.71663828,3,2,2162,2017
29.75811534,-94.97983874,3,1.1,1778,1971
29.69613122,-95.42982672,3,2,1998,1955
29.7376021,-94.81377979,4,2,1760,2023
30.13935674,-95.56556347,4,3.1,3265,1998
30.18020559,-95.50824813,3,2,1777,1990
32.65343757,-96.60454535,4,2,1592,2023
29.87512319,-95.7911488,5,2,2194,2016
29.701776,-95.45813011,3,2,1770,1952
30.05428985,-95.38252796,3,2,1390,2021
29.8517781,-95.73488705,3,2,1844,2016
35.92649143,-115.0740213,4,3,2365,2019
25.69287421,-80.39448592,2,2,1349,1981
29.41509439,-95.22825959,3,1.1,1076,1965
30.08341908,-95.4004521,3,2.1,2098,2008
36.18842259,-115.148461,4,3,2113,1955
36.0747961,-115.2994755,4,3,2344,2004
36.14091468,-115.0048259,4,2,1634,1993
36.28128949,-115.3709997,4,3,1833,2021
26.26708217,-81.81222397,3,2,1765,1971
32.97598787,-96.56427523,3,2,1661,2023
36.31087786,-115.3164015,3,2,1136,2001
33.0682021,-96.66007764,3,2,1685,1996
33.22090284,-111.6426583,5,2.5,3143,2023
33.39547201,-96.69283502,4,3,2219,2023
32.70303188,-96.43847499,3,2,1604,2008
32.73519867,-97.49444833,3,2,1594,2021
35.27725721,-80.8909147,2,1,1040,1945
28.35752214,-81.31646538,4,3,2429,2015
38.55530754,-90.35412819,4,1,1644,1952
36.25286098,-115.2094133,6,4,2774,1966
29.52422193,-95.35853013,4,2,1953,2000
34.19934122,-83.87529515,4,3,2271,2023
28.51103023,-81.5717784,3,3,2301,2005
28.17155315,-81.61080254,3,2,1540,2023
28.13450227,-82.78693906,4,2,1468,1974
27.77668768,-82.288674,4,3,2688,2018
27.06382155,-82.20262937,3,2,1288,1996
28.35762764,-81.51443387,3,2,1307,1986
27.91467805,-82.17675879,3,2,1629,1958
29.97275414,-95.66350335,5,3.1,4114,1999
29.43504798,-96.0584047,3,2.2,2536,1995
30.00888801,-95.33584025,3,2.1,2333,1985
29.86850288,-95.67033841,3,2,2370,2005
29.99697922,-95.17186289,3,2,1688,1983
30.14878,-95.56139699,4,2.1,2366,2013
29.86901723,-95.72678331,3,2,1110,2002
35.40052081,-97.5585843,3,1.1,911,1969
33.40311166,-111.8826661,3,2,1233,1971
33.5961446,-112.1191907,4,3,1502,1971
33.29103669,-111.7667041,3,2,1529,1997
33.27242707,-111.7007098,3,2,1522,2010
32.90435552,-96.8762842,3,1,993,1956
33.89955871,-84.093981,3,3,1502,1989
33.64719419,-112.6016023,2,2,1449,2015
33.35869725,-112.2150137,5,3,2129,2023
26.94054396,-82.27341896,3,2,1789,2019
33.47815504,-112.4006735,3,2,1605,2002
33.71527783,-112.3510394,4,2,1869,2005
33.70526087,-112.0913932,3,2.5,1534,2003
33.52566868,-112.2275983,6,2.75,4233,2001
33.4746528,-111.9119198,5,2,2249,1961
25.99130222,-80.33114914,3,2,2147,1994
26.6243665,-81.97517388,3,2,1667,2018
36.18830062,-115.2184863,4,3,2048,1990
29.95631839,-95.58548191,4,2,2268,1983
29.81251082,-95.79268306,4,3,2595,2022
25.98672547,-80.15671822,1,1,3556,1962
36.02629379,-115.2914086,4,3,2042,2007
33.70950136,-112.2231426,4,3,2643,2005
29.74571113,-95.78230762,3,2,1961,1983
33.23869585,-111.5092728,3,2,1411,2005
40.05488522,-82.76718795,3,3,1776,2005
33.37672872,-112.444997,3,2,1661,2013
33.5135859,-84.50108897,4,3,2581,1996
33.41644264,-112.1599067,3,2,1476,2002
40.08852568,-83.075315,4,3,2969,1967
38.76482569,-90.30015502,4,2,1621,1961
32.81562081,-96.54720889,3,2,1972,1983
33.08292525,-96.61768417,4,2,2059,1982
36.27972879,-115.1980136,4,3,1972,1989
25.86739562,-80.21658508,2,1,1365,1950
33.18394417,-96.90822451,3,1,1243,2000
32.43134383,-110.9630387,2,2,1273,1987
36.07174494,-115.1250308,3,2,1366,1997
32.46074125,-110.9573646,3,3,2553,2001
29.93794646,-95.58220212,4,2.1,2506,1986
26.62236713,-82.03008214,3,2,1198,2004
36.1801708,-115.3342572,3,3,1609,2007
33.70981313,-83.87343258,3,2,1619,1960
29.56589038,-95.60594213,3,3.1,2985,2015
27.96719447,-82.33080336,3,2,1952,1988
35.96557387,-115.2409715,3,3,1821,2004
33.39329238,-84.16075763,4,3,1833,2018
34.16717335,-84.19808666,4,3,2460,2008
33.02289149,-97.0380005,3,3,1669,1979
36.09115025,-115.2956631,5,3,3003,2022
32.6282732,-97.39218776,3,2,1431,2012
32.7434818,-96.45219222,5,3,2481,2022
32.6210217,-97.16202431,3,2,1865,2016
36.15349193,-115.0255023,3,2,1363,1993
35.41034515,-80.86106297,3,3,1190,2007
33.23702184,-96.82655822,4,4,2980,2015
34.25237164,-84.1070742,5,3,2811,2017
36.30678698,-115.2949459,3,3,1500,2010
34.06204804,-84.82892129,3,2,1474,1993
25.46202728,-80.46694523,2,2,1198,1989
34.17032885,-84.50863535,4,3,1924,2006
36.04146615,-115.2851817,3,3,1710,2008
36.19229075,-115.2796485,3,2,1275,1991
29.60012623,-95.2633606,3,2.1,2144,2009
33.46259739,-111.9326542,4,1.75,1529,1959
36.2361207,-115.1094691,3,2,1071,1993
34.05718485,-84.75303963,4,3,2079,1998
30.11661959,-95.47316563,3,2,1625,2002
30.05782985,-95.50444466,4,2.1,2063,1978
36.22563266,-115.2951232,2,2,1372,1989
29.80485229,-95.56344938,4,2.1,2134,1979
33.58973807,-112.3428955,3,2.5,2276,2002
35.37509845,-97.50979644,3,1.1,907,1961
35.97967415,-115.1884316,3,3,1744,2006
29.73533346,-94.99271656,3,1,1120,1964
33.68371721,-112.4074002,3,2,1883,2005
29.58676519,-95.03510793,2,2,910,1981
32.27682136,-110.8435704,3,2,1803,1992
29.71593657,-95.72736945,3,2,1641,2006
33.24120517,-111.8269011,5,3,3021,2018
29.66584508,-95.35789601,3,2.1,1237,1955
33.55665886,-112.1960291,3,2,1137,1983
29.45774288,-95.18486412,3,2,1630,1984
33.48864124,-112.2147451,4,2,2042,1972
30.11223212,-95.19701858,3,2.1,1676,1993
33.13756158,-96.79040554,3,2,2241,1991
29.77550683,-95.80155755,4,2.1,2277,1994
33.43998836,-112.2714917,5,3,1960,2023
29.62077243,-95.63517869,3,2,1413,1983
32.95847649,-96.52910952,4,2,2102,2006
29.55487643,-95.18570684,4,2,1737,1989
33.46837474,-112.0485202,3,2,1497,1920
30.01279259,-95.19458661,3,2,1595,2006
32.58210852,-97.35521968,3,2,1471,2008
29.7106262,-95.87142949,4,3,2245,2023
33.60420272,-112.1440694,3,2,1542,1978
30.09249533,-95.49390552,4,3.1,4187,1985
33.27663938,-96.60922327,3,2,1798,2012
29.92772777,-95.67684103,2,2.1,1558,2004
33.49522708,-112.2849992,3,2,1297,2001
29.92343551,-95.43465949,3,2,1861,1978
32.60058442,-96.91576313,3,2,1331,1970
28.25560536,-81.66526782,3,3,2416,2004
33.49233682,-112.4786089,4,3,1921,2022
27.05202663,-82.12285093,3,2,1529,2006
33.19559821,-96.78108143,4,2,1788,2015
27.03410127,-82.18025357,4,2,1774,2005
33.46335261,-111.9511323,4,2,1693,1956
28.44172921,-81.58357288,4,3,2575,2014
33.19841145,-97.13909394,2,2,1373,1962
27.8789125,-82.77723522,3,2,1042,1978
33.30831488,-111.7304696,3,2,1485,2004
28.40753643,-81.35785758,4,3,2168,2001
32.55289468,-97.38422884,4,2,1775,2023
28.20273885,-81.65955402,4,3,1890,2004
33.37906169,-112.1900077,4,2,2071,2004
28.3622715,-81.29910243,4,3,2048,2010
32.62054536,-97.30166207,4,2,1796,2023
28.49512847,-81.44231779,3,2,1326,1972
27.47339967,-82.39218114,3,3,1812,2017
33.65087346,-83.72870325,3,2,1139,1986
33.05024388,-96.5392483,3,2,1876,2016
27.45328593,-82.60195374,2,2,1244,1985
34.11719707,-84.19488077,5,3,2933,2003
28.82334749,-81.30408189,5,3,2616,2019
